Source,Target
women,PUL100
women,HunEL26C9
women,BNangl39
women,TokyoTak24
women,TokyoTak32
women,Bodmer48
tale,BodArcSelB14
tale,BodBar20
tale,Bod414
tale,Bod686
tale,BodHatDon1
tale,BodLauMis600
tale,BodRawPoe141
tale,BodRawPoe149
tale,BodRawPoe223
tale,OxfChrCh152
tale,OxfCCC198
tale,OxfNew314
tale,OxfTri49
tale,CULGg427
tale,CULIi326
tale,CULMm25
tale,CamFitzMc181
tale,CamTCC582
tale,CamTCC595
tale,BLAdd5140
tale,BLAdd35286
tale,BLEge2726
tale,BLEge2863
tale,BLEge2864
tale,BLHar1758
tale,BLHar7333
tale,BLHar7334
tale,BLLan851
tale,BLRoy17Dxv
tale,BLRoy18Cii
tale,BLSl1686
tale,NLWPen392
tale,Alnwick455
tale,GULHun197
tale,Holkham667
tale,Lichfield29
tale,Lincoln110
tale,LonPhys388
tale,RylandsEng113
tale,Petworth7
tale,Austin143
tale,ChicagoUL564
tale,PierpontM249
tale,PUL100
tale,HunEL26C9
tale,BNangl39
tale,TokyoTak24
tale,TokyoTak32
tale,Bodmer48
pilgrims/pilgrimage,BodArcSelB14
pilgrims/pilgrimage,BodBar20
pilgrims/pilgrimage,Bod414
pilgrims/pilgrimage,Bod686
pilgrims/pilgrimage,BodDoud4
pilgrims/pilgrimage,BodHatDon1
pilgrims/pilgrimage,BodLauMis600
pilgrims/pilgrimage,BodLauMis739
pilgrims/pilgrimage,BodRawPoe141
pilgrims/pilgrimage,BodRawPoe149
pilgrims/pilgrimage,BodRawPoe223
pilgrims/pilgrimage,OxfChrCh152
pilgrims/pilgrimage,OxfCCC198
pilgrims/pilgrimage,OxfNew314
pilgrims/pilgrimage,OxfTri49
pilgrims/pilgrimage,CULDd424
pilgrims/pilgrimage,CULGg427
pilgrims/pilgrimage,CULIi326
pilgrims/pilgrimage,CULMm25
pilgrims/pilgrimage,CamFitzMc181
pilgrims/pilgrimage,CamTCC582
pilgrims/pilgrimage,CamTCC595
pilgrims/pilgrimage,BLAdd5140
pilgrims/pilgrimage,BLAdd10340
pilgrims/pilgrimage,BLAdd25718
pilgrims/pilgrimage,BLAdd35286
pilgrims/pilgrimage,BLEge2726
pilgrims/pilgrimage,BLEge2863
pilgrims/pilgrimage,BLEge2864
pilgrims/pilgrimage,BLHar1239
pilgrims/pilgrimage,BLHar1758
pilgrims/pilgrimage,BLHar7333
pilgrims/pilgrimage,BLHar7334
pilgrims/pilgrimage,BLHar7335
pilgrims/pilgrimage,BLLan851
pilgrims/pilgrimage,BLRoy17Dxv
pilgrims/pilgrimage,BLRoy18Cii
pilgrims/pilgrimage,BLSl1685
pilgrims/pilgrimage,BLSl1686
pilgrims/pilgrimage,NLW21972D
pilgrims/pilgrimage,NLWPen392
pilgrims/pilgrimage,Alnwick455
pilgrims/pilgrimage,Chats
pilgrims/pilgrimage,GULHun197
pilgrims/pilgrimage,Holkham667
pilgrims/pilgrimage,Lichfield29
pilgrims/pilgrimage,Lincoln110
pilgrims/pilgrimage,LonPhys388
pilgrims/pilgrimage,RylandsEng63
pilgrims/pilgrimage,RylandsEng113
pilgrims/pilgrimage,Petworth7
pilgrims/pilgrimage,Austin46
pilgrims/pilgrimage,Austin143
pilgrims/pilgrimage,ChicagoUL564
pilgrims/pilgrimage,Plimpton253
pilgrims/pilgrimage,PierpontM249
pilgrims/pilgrimage,PhilRos10841
pilgrims/pilgrimage,PhilRos10842
pilgrims/pilgrimage,PUL100
pilgrims/pilgrimage,HunEL26C9
pilgrims/pilgrimage,BNangl39
pilgrims/pilgrimage,TokyoTak22
pilgrims/pilgrimage,TokyoTak24
pilgrims/pilgrimage,TokyoTak32
pilgrims/pilgrimage,Bodmer48
pilgrims/pilgrimage,BodArcSelB14
pilgrims/pilgrimage,BodBar20
pilgrims/pilgrimage,Bod414
pilgrims/pilgrimage,Bod686
pilgrims/pilgrimage,BodDoud4
pilgrims/pilgrimage,BodHatDon1
pilgrims/pilgrimage,BodLauMis600
pilgrims/pilgrimage,BodLauMis739
pilgrims/pilgrimage,BodRawPoe149
pilgrims/pilgrimage,BodRawPoe223
pilgrims/pilgrimage,OxfChrCh152
pilgrims/pilgrimage,OxfCCC198
pilgrims/pilgrimage,OxfNew314
pilgrims/pilgrimage,OxfTri49
pilgrims/pilgrimage,CULDd424
pilgrims/pilgrimage,CULGg427
pilgrims/pilgrimage,CULIi326
pilgrims/pilgrimage,CULMm25
pilgrims/pilgrimage,CamFitzMc181
pilgrims/pilgrimage,CamTCC582
pilgrims/pilgrimage,CamTCC595
pilgrims/pilgrimage,BLAdd5140
pilgrims/pilgrimage,BLAdd10340
pilgrims/pilgrimage,BLAdd35286
pilgrims/pilgrimage,BLEge2726
pilgrims/pilgrimage,BLEge2864
pilgrims/pilgrimage,BLHar1758
pilgrims/pilgrimage,BLHar7333
pilgrims/pilgrimage,BLHar7334
pilgrims/pilgrimage,BLLan851
pilgrims/pilgrimage,BLRoy17Dxv
pilgrims/pilgrimage,BLRoy18Cii
pilgrims/pilgrimage,BLSl1685
pilgrims/pilgrimage,BLSl1686
pilgrims/pilgrimage,NLWPen392
pilgrims/pilgrimage,Alnwick455
pilgrims/pilgrimage,GULHun197
pilgrims/pilgrimage,Lichfield29
pilgrims/pilgrimage,Lincoln110
pilgrims/pilgrimage,LonPhys388
pilgrims/pilgrimage,RylandsEng113
pilgrims/pilgrimage,Petworth7
pilgrims/pilgrimage,Austin143
pilgrims/pilgrimage,PierpontM249
pilgrims/pilgrimage,HunEL26C9
pilgrims/pilgrimage,BNangl39
pilgrims/pilgrimage,TokyoTak24
pilgrims/pilgrimage,TokyoTak32
pilgrims/pilgrimage,Bodmer48
prologues,BodArcSelB14
prologues,BodBar20
prologues,Bod414
prologues,Bod686
prologues,BodDoud4
prologues,BodHatDon1
prologues,BodLauMis600
prologues,BodLauMis739
prologues,BodRawPoe149
prologues,BodRawPoe223
prologues,OxfChrCh152
prologues,OxfCCC198
prologues,OxfNew314
prologues,OxfTri49
prologues,CULDd424
prologues,CULGg427
prologues,CULIi326
prologues,CULMm25
prologues,CamFitzMc181
prologues,CamTCC582
prologues,CamTCC595
prologues,BLAdd5140
prologues,BLAdd10340
prologues,BLAdd35286
prologues,BLEge2726
prologues,BLEge2864
prologues,BLHar1758
prologues,BLHar7333
prologues,BLHar7334
prologues,BLLan851
prologues,BLRoy17Dxv
prologues,BLRoy18Cii
prologues,BLSl1685
prologues,BLSl1686
prologues,NLWPen392
prologues,Alnwick455
prologues,GULHun197
prologues,Lichfield29
prologues,Lincoln110
prologues,LonPhys388
prologues,RylandsEng113
prologues,Petworth7
prologues,Austin143
prologues,PierpontM249
prologues,HunEL26C9
prologues,BNangl39
prologues,TokyoTak24
prologues,TokyoTak32
prologues,Bodmer48
prayers,Banna
plague,Banna
Virgin Mary,BLSl1584
plague,BLSl1584
plague,Chetham6709
Virgin Mary,Chetham6709
pleasures,NLS18721
Scots,BodFair24
Scots,CULGg11
Scots,BLCottJulAV
Scots,BLHar114
Scots,BLRoy20Aii
Scots,BLRoy20Axi
Scots,CollArmsAr61
Scots,InnerTem5117
Scots,BNfr12154
political poems,BodFair24
political poems,CULGg11
political poems,BLCottJulAV
political poems,BLHar114
political poems,BLRoy20Aii
political poems,BLRoy20Axi
political poems,CollArmsAr61
political poems,InnerTem5117
political poems,BNfr12154
political poems,TCD432
Yorkist lords,TCD432
political poems,BodDou95
political poems,CULGg11
Scots,CULGg11
prophecies,BLLan762
prophecies,NLW441C
prophecies,BodArcSelB8
prophecies,BodRawC813
prophecies,BodAsh1386
prophecies,BodAsh1835
political poems,BLLan762
political poems,NLW441C
political poems,BodArcSelB8
political poems,BodRawC813
political poems,BodAsh1386
political poems,BodAsh1835
prophecies,BLCottTitAXXV
political poems,BLCottTitAXXV
prophecies,NLWPen50
political poems,NLWPen50
songs,BLAdd27879
songs,YorkMinBarton
political poems,BLAdd27879
political poems,YorkMinBarton
translations,CamTCC600
political poems,CamTCC600
songs,BodDig170
songs,BodDig168
songs,CULDd25
songs,BLLan239
political poems,BodDig170
political poems,BodDig168
political poems,CULDd25
political poems,BLLan239
prophecies,BodRawD1062
political poems,BodRawD1062
political poems,BLAdd59495
political poems,CULIi611
prophecies,CULIi611
political poems,CULLl510
political poems,CamMagPep2553
political poems,Banna
prophecies,BLCottRollsII23
prophecies,BLAdd24663
prophecies,SocAnt101
prophecies,NLWPen26
prophecies,NLWPen94
prophecies,NLWAd.441C
prophecies,NLWLan119
political poems,BLCottRollsII23
political poems,BLAdd24663
political poems,SocAnt101
political poems,NLWPen26
political poems,NLWPen94
political poems,NLWAd.441C
political poems,NLWLan119
political poems,CamMagPep2553
prophecies,NLWPen26
political poems,NLWPen26
political poems,TokyoTak65
political poems,SocAnt101
prophecies,CamMagPep1236
prophecies,Bod851
political poems,CamMagPep1236
political poems,Bod851
prophecies,BodLye35
prophecies,BodArcSelB8
prophecies,BodNorthC80
prophecies,BodRawC813
prophecies,BodRawD1062
prophecies,BodAsh1835
prophecies,CULKk15
prophecies,CamGon249
prophecies,BLAdd24663
prophecies,BLCottRollsII23
prophecies,BLCottVesEVIII
prophecies,BLHar559
prophecies,BLHar1717
prophecies,BLSl2578
prophecies,BLSl4031
prophecies,NLWPen50
prophecies,NLWPen58
prophecies,NLWPork10
prophecies,WestmAb27
prophecies,TCD516
prophecies,ChesRecOffddx123
prophecies,Schoyen16772
political poems,BodLye35
political poems,BodArcSelB8
political poems,BodNorthC80
political poems,BodRawC813
political poems,BodRawD1062
political poems,BodAsh1835
political poems,CULKk15
political poems,CamGon249
political poems,BLAdd24663
political poems,BLCottRollsII23
political poems,BLCottVesEVIII
political poems,BLHar559
political poems,BLHar1717
political poems,BLSl2578
political poems,BLSl4031
political poems,NLWPen50
political poems,NLWPen58
political poems,NLWPork10
political poems,WestmAb27
political poems,TCD516
political poems,ChesRecOffddx123
political poems,Schoyen16772
political verse,CamCCC313
prophecies,CamCCC313
Yorkist lords,Lam306
Yorkist lords,TCD432
political verse,Lam306
political verse,TCD432
political verse,CamTCC1450
social comment,CamTCC1450
political verse,BodRawC813
Pollard,BodRawD328
popular verses,DublinRepD11
possessions,CamTCC323
sins,OxfMert248
possessions,OxfMert248
translations,NLS18721
possessions,NLS18721
possessions,CamPem32
precepts,CamPem32
riddles,OxfUni33
riddles,Banna
possessions,OxfUni33
possessions,Banna
possessions,CamEmm27
vanity,CamEmm27
shoemakers,BLAdd60577
poulterers,BLAdd60577
poverty,NLS1844
poverty,Basel
poverty,BLAdd21253
poverty,BLAdd60577
translations,BLAdd60577
poverty,BLHar7322
poverty,NLS18721
translations,NLS18721
praise,NLS18721
translations,NLS18721
praise,NLS18721
prayers,NLS18721
prayers,Bod789
prayers,CULDd82
prayers,CULIi643
prayers,BLHar2406
prayers,Longleat29
Trinity,Bod789
Trinity,CULDd82
Trinity,CULIi643
Trinity,BLHar2406
Trinity,Longleat29
Trinity,BLEge3245
Trinity,Lincoln91
Trinity,PULKane21
prayers,BLEge3245
prayers,Lincoln91
prayers,PULKane21
prayers,BodAddA268
prayers,BlCottCalAII
prayers,BLEge2810
prayers,CULGg431
prayers,HunHM501
Sebastian,BLHar372
prayers,BLHar372
Thomas of Canterbury,BodLauMis683
prayers,BodLauMis683
prayers,BodDou60
prayers,BodLauMis23
prayers,BodRawC288
prayers,CULFf631
prayers,CamTCC305
prayers,BLHar211
prayers,BLHar1197
prayers,BLHar2383
prayers,BLRoy8Ci
prayers,LeedsBro501
prayers,DrWilliamsAnc3
prayers,SocAnt687
prayers,Norwich158926
prayers,GuildhallLegibus
prison/prisoners,GuildhallLegibus
songs,GuildhallLegibus
prayers,HerefordO414
prayers,BodAsh189
prayers,BodEngPoeta1
prayers,BLAdd37787
prayers,Lincoln91
prayers,Bod416
prayers,BodRawlitg2
prayers,BLAdd37787
prayers,BodFair14
prayers,BLCottVesAIII
prayers,GottingenTheo107
prayers,BodLye30
prayers,NijmegenUL194
sermons,Bod187
sermons,Bod410
sermons,BodLauMis213
sermons,BodLauMis568
sermons,BodRawC670
sermons,CamGon71
sermons,CamGon364
sermons,CamStJohn159
sermons,BLHar7322
sermons,Lincoln44
sermons,Spalding
sermons,WorcF19
sermons,VaticanOtto
translations,Bod187
translations,Bod410
translations,BodLauMis213
translations,BodLauMis568
translations,BodRawC670
translations,CamGon71
translations,CamGon364
translations,CamStJohn159
translations,BLHar7322
translations,Lincoln44
translations,Spalding
translations,WorcF19
translations,VaticanOtto
prayers,Bod187
prayers,Bod410
prayers,BodLauMis213
prayers,BodLauMis568
prayers,BodRawC670
prayers,CamGon71
prayers,CamGon364
prayers,CamStJohn159
prayers,BLHar7322
prayers,Lincoln44
prayers,Spalding
prayers,WorcF19
prayers,VaticanOtto
prayers,CamTCC1053
prayers,CamStJohn195
prayers,Lincoln91
prayers,NLS18721
prayers,BodLauMis23
prayers,CULFf631
prayers,CamTCC305
prayers,BLHar211
prayers,BLHar1197
prayers,BLHar2383
prayers,BLRoy8Ci
prayers,LeedsBro501
prayers,DrWilliamsAnc3
prayers,SocAnt687
prayers,Norwich158926
prayers,BodDou60
prayers,BLAru318
women,BLAru318
translations,BLAru318
Virgin Mary,BLAru318
prayers,BLRoy17Axxvii
translations,BLRoy17Axxvii
Saint Bernard,BLRoy17Axxvii
Richard of Chichester,CamMag13
prayers,CamMag13
prayers,CamTCC1434
prayers,NLWPen50
prayers,BodAsh59
prayers,BlCottCalAII
prayers,BLHar116
prayers,BLHar2255
roundels,BLHar682
prayers,BLHar682
prayers,BodDig172
prayers,BodEngPoeta1
prayers,BLAdd37787
prayers,BLHar2253
prayers,PlimptonAd3
prayers,BLAdd5901
prayers,HunHM139
prayers,BodAsh1524
prayers,BodAsh189
prayers,OxfCCC237
prayers,CULDd82
prayers,NLWLan164
prayers,HunHM903
prayers,BLHar1735
St. Gregory’s Trental,Lam559
prayers,Lam559
prayers,BLAdd39574
prayers,Bod549
virtues,Bod549
Robert of Bury,BLEge3143
prayers,BLEge3143
Robert of Bury,BLEge3143
prayers,BLEge3143
prayers,CamMag13
prayers,BLAdd31042
prayers,BLRoy17Cxvii
prayers,HerefordO414
Winifred,BodDou302
prayers,BodDou302
prayers,HunHM139
prayers,HunHM139
prayers,CamMag5
prayers,Bod549
prayers,BLAdd60577
Virgin Mary,BodRawB408
prayers,BodRawB408
prayers,CULIi643
prayers,StPauls9Dxix
prayers,BLEge3245
prayers,OxfQueens207
prayers,CULIi643
prayers,BLAdd32006
prayers,BLRoy17Axxvii
prayers,Longleat30
prayers,BlairsColl13
prayers,HarTYP193
prayers,HunHM142
prayers,Esopus
prayers,BodEngPoeta1
prayers,OxfBal316A
prayers,OxfChrCh151
prayers,BLAdd37787
prayers,Lam559
prayers,PhilUPEng2
prayers,BLAdd17011
prayers,BLLan96
prayers,BodRawB408
prayers,BodDig86
prayers,BLRoy17Axxxii
Ten Commandments,BodEngPoeta1
Ten Commandments,BLAdd37787
prayers,BodEngPoeta1
prayers,BLAdd37787
prayers,OxfCCC59
sacraments,Bod549
prayers,Bod549
prayers,Bod939
prayers,CULDd564
prayers,BLSl3160
prayers,DULCosViii9
prayers,BodAsh61
prayers,CamTCC601
prayers,BodLye30
prayers,CULIi62
prayers,BLAdd27924
prayers,BLEge3245
prayers,BNfr1830
prayers,CamTCC1157
prayers,YorkMinAdd2
prayers,Lam541
prayers,Mazar514
virtues,Lam541
virtues,Mazar514
prayers,BLHar211
prayers,CamFitz40-1950
Talbot,CamFitz40-1950
prayers,DurChComm
prayers,HunHM28561
prayers,RylandsLat228
prayers,Lam541
prayers,BodLatTheD1
prayers,BLEge3245
prayers,Lincoln91
prayers,PULKane21
prayers,BLEge3245
prayers,BLAru292
prayers,CamCCC61
prayers,CamTCC600
prayers,BLAdd5467
prayers,HunEL26A13
prayers,Bod26
prayers,NLS1817
prayers,BodEngPoeta1
prayers,BLAdd46919
prayers,CULIi643
prayers,PlimptonAd2
prayers,BodRawB408
prayers,OxfNew88
Virgin Mary,Bod410
Virgin Mary,BodLauMis213
Virgin Mary,BodLauMis111
Virgin Mary,BodRawC670
Virgin Mary,CamGon71
Virgin Mary,CamGon364
Virgin Mary,CamStJohn159
Virgin Mary,EDU82
Virgin Mary,Lincoln44
Virgin Mary,WorcF19
Virgin Mary,VaticanOtto
sermons,Bod410
sermons,BodLauMis213
sermons,BodLauMis111
sermons,BodRawC670
sermons,CamGon71
sermons,CamGon364
sermons,CamStJohn159
sermons,EDU82
sermons,Lincoln44
sermons,WorcF19
sermons,VaticanOtto
translations,Bod410
translations,BodLauMis213
translations,BodLauMis111
translations,BodRawC670
translations,CamGon71
translations,CamGon364
translations,CamStJohn159
translations,EDU82
translations,Lincoln44
translations,WorcF19
translations,VaticanOtto
prayers,Bod410
prayers,BodLauMis213
prayers,BodLauMis111
prayers,BodRawC670
prayers,CamGon71
prayers,CamGon364
prayers,CamStJohn159
prayers,EDU82
prayers,Lincoln44
prayers,WorcF19
prayers,VaticanOtto
prayers,OxfJesus29
songs,OxfJesus29
prayers,BLAru249
prayers,CamFitz40-1950
Virgin Mary,BLAru249
Virgin Mary,CamFitz40-1950
prayers,BLAru249
prayers,CamFitz40-1950
prayers,DurCathA425
prayers,BLHar45
prayers,BodRawB408
prayers,HunHM744
prayers,BodAsh61
prayers,CamTCC601
prayers,PierpontG9
prayers,LeedsBro17
prayers,BodLauMis683
Robert of Bury,BodLauMis683
prayers,TCD500
prayers,OxfBal354
prayers,CULEe112
prayers,CULEe112
prayers,BosHistSoc
prayers,BLAdd5665
prayers,CULEe112
Trinity,CULEe112
prayers,CULLl510
prayers,CamMagPep2553
Trinity,CULLl510
Trinity,CamMagPep2553
prayers,DULCosViii24
prayers,BodFair16
prayers,CULIi639
prayers,BLAdd20059
prayers,HunEL34B7
prayers,Bod549
Thomas,BodRawA362
Thomas,BLAdd36791
prayers,BodRawA362
prayers,BLAdd36791
prayers,BodDou302
prayers,CULAdd5943
songs,CULAdd5943
prayers,HunHM129
prayers,OxfBal329
prayers,BodEngPoeta1
prayers,CULDd1426
prayers,BLAdd37787
prayers,BLHar210
prayers,EDU114
prayers,Witten198
prayers,BodEngPoeta1
prayers,CULDd82
prayers,BLAdd37787
prayers,BLHar210
prayers,EDU114
prayers,Lam559
prayers,Lam541
prayers,BodDouA314
prayers,HunHM129
scribes,HunHM129
prayers,HunHM744
prayers,BLRoy17Axxvii
scribes,BLRoy17Axxvii
prayers,BLAdd37790
sermons,CULKk424
prayers,CULKk424
prayers,CamJes56
prayers,CamSidney37
prayers,CamTCC601
prayers,BLHar2255
Ursula,CamJes56
Ursula,CamSidney37
Ursula,CamTCC601
Ursula,BLHar2255
sermons,CULIi38
preaching,CULIi38
sermons,CULKk424
preaching,CULKk424
three-line,CULKk424
sermons,CULKk424
preaching,CULKk424
precepts,Wellcome41
precepts,BodAddA106
precepts,BodFair14
precepts,BodRawC86
precepts,CULKk16
precepts,BLHar78
precepts,BLHar2251
precepts,BodEngPoeta1
precepts,BLAdd22283
precepts,BLHar2252
precepts,OxfBal354
precepts,CamMagPep1047
precepts,BLAdd37049
precepts,BLLan762
precepts,BLSl747
precepts,BLSl775
precepts,BLSl1360
precepts,BLSto850
precepts,BLIB49408
precepts,NLWPork10
precepts,YaleBei365
precepts,PlimptonAd2
precepts,TCD516
precepts,BlCottGalAXIX
precepts,OxfJesus29
precepts,CamTCC323
precepts,MaidstA13
precepts,CULKk15
translations,CULKk15
wealth,NLWMost129
precepts,NLWMost129
precepts,BodLauMis108
precepts,BodAsh59
precepts,CULFf16
precepts,BLAru168
precepts,BLHar116
precepts,BLHar2251
precepts,Wellcome673
precepts,YaleBei365
precepts,RomeEC1306
precepts,BodEngPoeta1
precepts,BLAdd22283
transitoriness,BLAdd11307
transitoriness,HunHM183
precepts,BLAdd11307
precepts,HunHM183
precepts,DULCosViii9
precepts,BodArcSelB26
precepts,NLS18721
sins,NLS18721
precepts,Lam546
precepts,PML722
sermons,BodLatTheD1
precepts,BodLatTheD1
precepts,Bod315
precepts,CamTCC595
speech,Bod315
speech,CamTCC595
precepts,BLRoy8Axxi
precepts,YaleBei365
precepts,BLSl140
precepts,SPR1469
precepts,BLHar2252
precepts,UnivLon278
precepts,BodLatLitE17
precepts,BodLauMis330
precepts,CamStJohn71
precepts,BLAdd37790
precepts,BLSl775
precepts,BodHolkM41
precepts,HunHM744
precepts,CULKk15
precepts,HunEL26A17
women,HunEL26A17
proverbs,CamTCC1450
precepts,CamTCC1450
precepts,BodAsh59
precepts,CamTCC1157
precepts,BLHar2251
precepts,BLAdd34360
proverbs,BodAsh59
proverbs,CamTCC1157
proverbs,BLHar2251
proverbs,BLAdd34360
wisdom,BodAsh59
wisdom,CamTCC1157
wisdom,BLHar2251
wisdom,BLAdd34360
precepts,BodRawPoe32
truth,BodEngPoeta1
truth,BLAdd22283
precepts,BodEngPoeta1
precepts,BLAdd22283
tongue,BodEngPoeta1
tongue,BLAdd22283
precepts,BLHar2389
pride,BLRoy8Fvii
pride,NLS18721
sins,NLS18721
translations,NLS18721
translations,Spalding
pride,Spalding
translations,NLS18721
pride,NLS18721
sermons,BodLauMis111
sermons,BodRawC670
sermons,OxfLinLat52
sermons,CamGon71
sermons,CamGon364
sermons,EDU82
sermons,Lincoln44
sermons,Spalding
sermons,VaticanOtto
pride,BodLauMis111
pride,BodRawC670
pride,OxfLinLat52
pride,CamGon71
pride,CamGon364
pride,EDU82
pride,Lincoln44
pride,Spalding
pride,VaticanOtto
sins,BodLauMis111
sins,BodRawC670
sins,OxfLinLat52
sins,CamGon71
sins,CamGon364
sins,EDU82
sins,Lincoln44
sins,Spalding
sins,VaticanOtto
warnings,NLS18721
pride,NLS18721
vanity,NLS18721
pride,NLS18721
prison/prisoners,OxfLinLat141
prison/prisoners,BLHar7256
prognostications,HunHM64
weather,HunHM64
prognostications,CULFf548
weather,CULFf548
prognostications,CamMagPep2125
prognostications,BodDou128
prognostications,NLWPork10
prognostications,NLWMost129
prognostications,Dunrobin
prognostications,TCD537
prognostications,Rauner3183
prognostications,BLSl2584
utilitarian instructions,BodDou128
utilitarian instructions,NLWPork10
utilitarian instructions,NLWMost129
utilitarian instructions,Dunrobin
utilitarian instructions,TCD537
utilitarian instructions,Rauner3183
utilitarian instructions,BLSl2584
translations,BodDou128
translations,NLWPork10
translations,NLWMost129
translations,Dunrobin
translations,TCD537
translations,Rauner3183
translations,BLSl2584
weather,BodDou128
weather,NLWPork10
weather,NLWMost129
weather,Dunrobin
weather,TCD537
weather,Rauner3183
weather,BLSl2584
prognostications,CamStJohn237
utilitarian instructions,CamStJohn237
prognostications,CamEmm27
translations,CamEmm27
prognostications,BodJam43
prognostications,BodAsh189
prognostications,OxfChChArchives
prognostications,BLHar2252
prognostications,BLRoy12Exvi
prognostications,Wellcome411
utilitarian instructions,BodJam43
utilitarian instructions,BodAsh189
utilitarian instructions,OxfChChArchives
utilitarian instructions,BLHar2252
utilitarian instructions,BLRoy12Exvi
utilitarian instructions,Wellcome411
prophecies,BLLan762
prognostications,BLLan762
prognostications,HunHM19916
prophecies,HunHM19916
prognostications,Longleat41
prognostications,BLHar2252
weather,BLHar2252
prognostications,CULFf548
prognostications,DurCathB334
prognostications,NLS1931
prognostications,BLHar2252
prologues,CULGg26
prologues,BodAsh42
prologues,CULGg531
prologues,BLAdd30358
prologues,BLAdd38010
prologues,EDCPCM
prologues,Lam260
prologues,BLCottClauAII
prologues,BLHar4196
prologues,BLAdd16165
prologues,Bod779
prologues,BodAsh43
prologues,BodLauMis622
prologues,CamMagPep2344
prologues,BLEge1993
Virgin Mary,Bod779
Virgin Mary,BodAsh43
Virgin Mary,BodLauMis622
Virgin Mary,CamMagPep2344
Virgin Mary,BLEge1993
prologues,OxfUni142
sermons,OxfUni142
prologues,BodLauMis286
prologues,BLAru57
prologues,BodAsh1478
prologues,BodAsh1479
prologues,BodSelSup53
prologues,Bod221
prologues,BodEngPoetd4
prologues,BodLauMis735
prologues,BLRoy17Dvi
prologues,CovAcc3251
prologues,DULCosViii9
prologues,YaleBei493
prologues,BLHar7578
prologues,BodLauMis99
prologues,OxfJesus39
prologues,BLAru327
prologues,Bod779
prologues,BodRawPoe225
prologues,BodAddC220
prologues,CamStJohn28
prologues,CamTCC605
prologues,BLSto949
prologues,BLAdd10626
prologues,Lam223
prologues,NLS1921
prologues,TokyoTak54
Virgin Mary,Bod779
Virgin Mary,BodEngPoeta1
Virgin Mary,BLSto949
Virgin Mary,Lam223
prologues,Bod779
prologues,BodEngPoeta1
prologues,BLSto949
prologues,Lam223
prophecies,NLWPen26
prophecies,NLWLan53
prophecies,NLWLan119
prophecies,NLWPen94
prophecies,BodArcSelB8
prophecies,BodNorthC80
sinners,TCD158
prophecies,TCD158
prophecies,BLLan762
prophecies,CULLl118
prophecies,BodAsh1386
prophecies,BodHat56
prophecies,CULFf548
prophecies,BLAdd6702
prophecies,BLCottVitEX
prophecies,BLHar559
prophecies,BLLan762
prophecies,BLSl2578
prophecies,Lincoln91
romances,BodAsh1386
romances,BodHat56
romances,CULFf548
romances,BLAdd6702
romances,BLCottVitEX
romances,BLHar559
romances,BLLan762
romances,BLSl2578
romances,Lincoln91
prophecies,BLCottJulAV
prophecies,NLWPen26
prophecies,NLWPen98
prophecies,NLWLan119
prophecies,BodRawC813
prophecies,VandADyce45
prophecies,BodAsh1386
prophecies,CULKk616
prophecies,CULKk616
prophecies,BodHat56
prophecies,NLWPen50
prophecies,BodAsh1386
prophecies,BLLan762
prophecies,BLLan762
prophecies,BodHat56
prophecies,BLCottRollsII23
prophecies,BLCottVitFXIII
prophecies,BLLan762
prophecies,CamSidney39
prophecies,BodHat56
Thomas of Canterbury,BodHat56
Thomas of Canterbury,CULKk15
prophecies,BodHat56
prophecies,CULKk15
prophecies,BLAru57
prophecies,BLCottTitDXII
Reeves,BLCottTitDXII
prophecies,BLCottVesAXII
prophecies,BodNorthC80
prophecies,BodLatMisC66
prophecies,BodRawC813
prophecies,BodRawD1062
prophecies,BLCottVesEVIII
prophecies,BodAsh1386
prophecies,BodAsh1835
prophecies,BLLan122
prophecies,BLLan762
prophecies,BLSl1802
prophecies,BLSl2578
prophecies,ChesRecOffddx123
prophecies,ChesRecOffdcc371
prophecies,BlCottGalEIX
prophecies,BodAsh59
prophecies,BodAsh337
prophecies,BodAsh781
prophecies,BodAsh1835
prophecies,BodEngMise241
prophecies,BodLatMisC66
prophecies,BodRawPoe32
prophecies,BodRawD1062
prophecies,CULGg4271b
prophecies,CULIi611
prophecies,CamFitz355a
prophecies,CamMagPep1236
prophecies,CamTCC595
prophecies,BLAdd24663
prophecies,BLHar1337
prophecies,BLRoy17Axvi
prophecies,BLSl2578
prophecies,RylandsLat201
prophecies,TCD516
prophecies,NLW441C
prophecies,NLW3041
prophecies,NLWLan119
prophecies,HunEL6162
prophecies,IllumMis
prophecies,BodLye35
prophecies,BodRawC813
prophecies,BodRawD1062
prophecies,BodAsh337
prophecies,BodAsh1386
prophecies,BodAsh1835
prophecies,CULKk15
prophecies,BLAdd24663
prophecies,BLHar559
prophecies,BLSl2578
prophecies,NLWAd.441C
prophecies,NLWLan119
prophecies,NLWPen26
prophecies,NLWPen27
prophecies,NLWPen50
prophecies,NLWPen94
prophecies,PROHenVIIISP1232
prophecies,WestmAb27
prophecies,ChesRecOffddx123
prophecies,Mostyn133
prophecies,BLCottVesEVIII
prophecies,BLSl1802
prophecies,BLCottCleoCIV
prophecies,BLRoy7Aix
prophecies,NLWLan119
prophecies,NLWPen26
prophecies,NLWPen94
prophecies,RylandsLat228
prophecies,TCD516
prophecies,NLWPen50
prophecies,Unknown
prophecies,BodHat56
prophecies,BLHar559
prophecies,NLWAd.441C
proverbs,OxfBal354
