Source,Target,Label,Weight
love lyrics,ribaldry,DIMEV 628,1
love lyrics,roundels,DIMEV 185;DIMEV 3916;DIMEV 444;DIMEV 97;DIMEV 322;DIMEV 89;DIMEV 3793;DIMEV 135;DIMEV 289,9
love lyrics,satire,DIMEV 3902,1
love lyrics,songs,DIMEV 3263;DIMEV 3511;DIMEV 4945;DIMEV 3287;DIMEV 257;DIMEV 3185;DIMEV 351;DIMEV 5132;DIMEV 852;DIMEV 87;DIMEV 3288;DIMEV 6667;DIMEV 3284,13
love lyrics,tournaments,DIMEV 28,1
love lyrics,women,DIMEV 2091;DIMEV 785;DIMEV 852;DIMEV 1840;DIMEV 3506;DIMEV 3971;DIMEV 6667,7
love songs,lovers,DIMEV 1357,1
lovedays,advice,DIMEV 542,1
lovers,Cupid,DIMEV 4111,1
lovers,May,DIMEV 5733,1
lovers,Taverner,DIMEV 3611,2
lovers,advice,DIMEV 146,1
lovers,allegorical poems,DIMEV 112,1
lovers,carols,DIMEV 6881,1
lovers,complaints,DIMEV 3784;DIMEV 404;DIMEV 640;DIMEV 3733;DIMEV 29;DIMEV 3925;DIMEV 4170;DIMEV 275;DIMEV 3924;DIMEV 3973,10
lovers,dialogues,DIMEV 19,1
lovers,dream visions,DIMEV 821,1
lovers,elegies,DIMEV 1449,1
lovers,envoys,DIMEV 2070;DIMEV 280;DIMEV 1370;DIMEV 3547;DIMEV 4893;DIMEV 2336;DIMEV 3930;DIMEV 4399;DIMEV 4882;DIMEV 3861;DIMEV 2337;DIMEV 2308;DIMEV 2054;DIMEV 258;DIMEV 3818;DIMEV 3883;DIMEV 269;DIMEV 642;DIMEV 1678;DIMEV 3613;DIMEV 448;DIMEV 4039;DIMEV 2055;DIMEV 4901;DIMEV 310;DIMEV 5435;DIMEV 4010;DIMEV 4903;DIMEV 1365;DIMEV 3318;DIMEV 3662;DIMEV 3924;DIMEV 3549;DIMEV 1343;DIMEV 262;DIMEV 3712;DIMEV 2578;DIMEV 5689;DIMEV 4505;DIMEV 311,40
lovers,epistles,DIMEV 3515,1
lovers,erotic verse,DIMEV 622,1
lovers,hope,DIMEV 3611,1
lovers,hunting,DIMEV 112,1
lovers,letters,DIMEV 622,1
lovers,love,DIMEV 1449;DIMEV 2523;DIMEV 3713;DIMEV 3611;DIMEV 4111;DIMEV 4934,6
lovers,love letters,DIMEV 1805;DIMEV 4498,2
lovers,love lyrics,DIMEV 3882;DIMEV 3873;DIMEV 3505;DIMEV 3949;DIMEV 3976;DIMEV 6743;DIMEV 3885;DIMEV 3904;DIMEV 3973,9
lovers,lovers,DIMEV 3409;DIMEV 3713;DIMEV 3611;DIMEV 6743;DIMEV 4111,5
lovers,lover’s lament,DIMEV 3784;DIMEV 404;DIMEV 1343;DIMEV 3865;DIMEV 6565;DIMEV 640,6
lovers,lover’s pleas,DIMEV 3316;DIMEV 3582;DIMEV 5986;DIMEV 4498;DIMEV 3317;DIMEV 6696;DIMEV 4505;DIMEV 4170;DIMEV 5992,9
lovers,parody,DIMEV 128,1
lovers,precepts,DIMEV 3409,1
lovers,roundels,DIMEV 1453;DIMEV 444;DIMEV 4193;DIMEV 711;DIMEV 665;DIMEV 3926,6
lovers,servants,DIMEV 146,1
lovers,songs,DIMEV 6741;DIMEV 146;DIMEV 3583;DIMEV 4041;DIMEV 6823;DIMEV 1045;DIMEV 3611;DIMEV 4934,9
lovers,women,DIMEV 1906;DIMEV 6565;DIMEV 6878;DIMEV 4494;DIMEV 3529,5
lovers,youth,DIMEV 3409,1
lover’s lament,Gawain,DIMEV 3642,1
lover’s lament,complaints,DIMEV 3784;DIMEV 404;DIMEV 452;DIMEV 640;DIMEV 4932,5
lover’s lament,dialogues,DIMEV 3572,1
lover’s lament,envoys,DIMEV 448;DIMEV 3502;DIMEV 1230;DIMEV 4058;DIMEV 4832,5
lover’s lament,fragments,DIMEV 6395,1
lover’s lament,illustrations,DIMEV 3642,1
lover’s lament,laments,DIMEV 453;DIMEV 1487,2
lover’s lament,love,DIMEV 2107;DIMEV 4934,2
lover’s lament,lovers,DIMEV 448;DIMEV 3672;DIMEV 4934;DIMEV 261,4
lover’s lament,sermons,DIMEV 263,1
lover’s lament,songs,DIMEV 4934,1
lover’s lament,virelais,DIMEV 453,1
lover’s lament,women,DIMEV 2107;DIMEV 3608;DIMEV 129;DIMEV 6863;DIMEV 5823;DIMEV 1669;DIMEV 283,7
lover’s pleas,carols,DIMEV 3516,1
lover’s pleas,envoys,DIMEV 4505,1
lover’s pleas,love,DIMEV 3667,1
lover’s pleas,lovers,DIMEV 6727,1
lullabies,evils of the time,DIMEV 3302,1
lullabies,vanity,DIMEV 3302,1
lust,laments,DIMEV 753,1
lust,sins,DIMEV 2691,1
lust,translations,DIMEV 3680,1
lying,tongue,DIMEV 6619,1
lyrics,eroticism,DIMEV 3550,1
lyrics,supernatural,DIMEV 3550,1
lyrics,weather,DIMEV 6201,1
madness,death,DIMEV 508,1
madness,frames,DIMEV 235,1
madness,money,DIMEV 508,1
man,prologues,DIMEV 1206,1
manners,children,DIMEV 2643;DIMEV 3588;DIMEV 2828;DIMEV 3517,4
manners,clothing,DIMEV 4853,1
manners,courtesy books,DIMEV 6649;DIMEV 2532;DIMEV 3133;DIMEV 346;DIMEV 2556;DIMEV 2643;DIMEV 6648;DIMEV 3134,8
manners,envoys,DIMEV 3588,1
manners,instruction,DIMEV 3241;DIMEV 3087;DIMEV 3133;DIMEV 3134;DIMEV 3588;DIMEV 3103;DIMEV 3112;DIMEV 2594,8
manners,precepts,DIMEV 2594,1
manners,servants,DIMEV 3601;DIMEV 2556,2
manners,translations,DIMEV 2532,1
manners,women,DIMEV 1098,1
marriage,Breton lays,DIMEV 2476,1
marriage,Hertford,DIMEV 3557,1
marriage,Italy,DIMEV 6535,1
marriage,Moor,DIMEV 4950,1
marriage,Robert II,DIMEV 4950,1
marriage,antifeminism,DIMEV 1242,1
marriage,autobiography,DIMEV 1242,1
marriage,carols,DIMEV 2730;DIMEV 3172;DIMEV 4955,3
marriage,complaints,DIMEV 233,1
marriage,confession,DIMEV 1242,1
marriage,friars,DIMEV 3304,1
marriage,illusion,DIMEV 2476,1
marriage,infidelity,DIMEV 6535,1
marriage,links,DIMEV 745,1
marriage,oaths,DIMEV 928,1
marriage,obedience,DIMEV 5801;DIMEV 5573,2
marriage,patriarchy,DIMEV 5801;DIMEV 5573,2
marriage,sermons,DIMEV 928,1
marriage,tragedy,DIMEV 6295,1
marriage,translations,DIMEV 928,1
marriage,warnings,DIMEV 3343,1
marriage,women,DIMEV 4786;DIMEV 2378;DIMEV 745,3
marvels,love,DIMEV 725,1
masonry,courtesy books,DIMEV 6641,1
masonry,didactic verse,DIMEV 6641,1
masonry,instruction,DIMEV 6641,1
mass,carols,DIMEV 5392,1
mass,envoys,DIMEV 573,1
mass,miracles,DIMEV 3242,1
mass,religious observance,DIMEV 4998,1
mass,tales,DIMEV 3242,1
medicine,bloodletting,DIMEV 1356,1
medicine,calendars,DIMEV 1356;DIMEV 2369,2
medicine,charms,DIMEV 6243,1
medicine,didactic verse,DIMEV 5379,1
medicine,diseases,DIMEV 4327,1
medicine,glosses,DIMEV 6017;DIMEV 4222;DIMEV 4223;DIMEV 2391;DIMEV 4839,5
medicine,introductions,DIMEV 3808;DIMEV 5390,2
medicine,mercy,DIMEV 1482,1
medicine,pestilence,DIMEV 1944,1
medicine,prayers,DIMEV 4327,1
medicine,prologues,DIMEV 3527;DIMEV 5656,2
medicine,recipes,DIMEV 2343;DIMEV 1355;DIMEV 2519;DIMEV 4165;DIMEV 5114;DIMEV 438;DIMEV 5094;DIMEV 5251,8
medicine,translations,DIMEV 6017;DIMEV 4222;DIMEV 4223;DIMEV 2391;DIMEV 4839,5
medicine,urines,DIMEV 3808,1
medicine,women,DIMEV 2345,1
meditations,Christ,DIMEV 2875,1
men,sermons,DIMEV 6705;DIMEV 3322,2
merchants,Norwich,DIMEV 1632,1
merchants,kings of England,DIMEV 1632,1
merchants,prayers,DIMEV 1546,1
merchants,prologues,DIMEV 5508;DIMEV 5509;DIMEV 5510,3
mercy,Christ,DIMEV 5631,1
mercy,God,DIMEV 325,1
mercy,advice,DIMEV 1369;DIMEV 5577,2
mercy,almsgiving,DIMEV 1372;DIMEV 5007,2
mercy,aphorisms,DIMEV 118;DIMEV 1845,2
mercy,carols,DIMEV 1303,1
mercy,colophons,DIMEV 1845,1
mercy,devotional verse,DIMEV 5176,1
mercy,faith,DIMEV 1319,1
mercy,prayers,DIMEV 1658;DIMEV 3206;DIMEV 1555,3
mercy,scripture,DIMEV 2340,1
mercy,sermons,DIMEV 5176,1
mercy,translations,DIMEV 2117,1
mercy,virtues,DIMEV 1319,1
millers,contest,DIMEV 724,1
millers,fabliaux,DIMEV 724,1
minstrels,Haster,DIMEV 2477,1
miracle plays,dialogues,DIMEV 1188,1
miracle plays,epilogues,DIMEV 3820,1
miracle plays,incest,DIMEV 1188,1
miracles,Conception,DIMEV 3092,1
miracles,Doomsday,DIMEV 4837,1
miracles,Host,DIMEV 1016,1
miracles,Jews,DIMEV 3217,1
miracles,Thomas of Canterbury,DIMEV 3708,1
miracles,Virgin Mary,DIMEV 12;DIMEV 3109;DIMEV 4233,3
miracles,envoys,DIMEV 3085,1
miracles,exempla,DIMEV 3438,1
miracles,friars,DIMEV 2864,1
miracles,harlotry,DIMEV 1594,1
miracles,instruction,DIMEV 3092,1
miracles,legends,DIMEV 4914,1
miracles,tales,DIMEV 2765;DIMEV 3242;DIMEV 4233,3
miracles,tidings,DIMEV 2587,1
mistress,lover’s lament,DIMEV 129,1
mistress,women,DIMEV 129,1
mnemonics,didactic verse,DIMEV 1035,1
mnemonics,utilitarian instructions,DIMEV 5650;DIMEV 5440,2
moderation,advice,DIMEV 6717,1
moderation,envoys,DIMEV 2457,1
moderation,food,DIMEV 6717,1
modesty,advice,DIMEV 6471,1
modesty,translations,DIMEV 6471,1
money,advice,DIMEV 6554;DIMEV 1160,2
money,carols,DIMEV 206;DIMEV 2496,2
money,drinking,DIMEV 4253,1
money,precepts,DIMEV 2757;DIMEV 2165,2
money,proverbs,DIMEV 6525,1
money,satire,DIMEV 2496,1
money,usury,DIMEV 4122,1
money,wealth,DIMEV 6418;DIMEV 6544,2
monks,Ave Maria,DIMEV 3030,1
monks,Church,DIMEV 1095,1
monks,dragons,DIMEV 1843;DIMEV 4607,2
monks,exempla,DIMEV 1234;DIMEV 4991,2
monks,fabliaux,DIMEV 1259,1
monks,feasts,DIMEV 1095,1
monks,miracles,DIMEV 3030,1
monks,satire,DIMEV 1259,1
monks,tales,DIMEV 125,1
months,ages of man’s life,DIMEV 5276,1
moon,introductions,DIMEV 5701,1
moon,lucky and unlucky days,DIMEV 5269;DIMEV 1908;DIMEV 6846,3
moon,mutability,DIMEV 5407,1
moon,sermons,DIMEV 5407,1
moon,utilitarian instructions,DIMEV 5701,1
mortality,ages of man’s life,DIMEV 6298,1
mortality,allegories,DIMEV 6298,1
mortality,chansons d’aventure,DIMEV 2625,1
mortality,death,DIMEV 1170;DIMEV 2291;DIMEV 2377;DIMEV 1171,4
mortality,debates,DIMEV 6298,1
mortality,dialogues,DIMEV 2625,1
mortality,epitaphs,DIMEV 806,1
mortality,illustrations,DIMEV 2103,1
mortality,mutability,DIMEV 2095;DIMEV 3369,2
mortality,proverbs,DIMEV 3364,1
mortality,scripture texts,DIMEV 1812,1
mortality,sermons,DIMEV 403;DIMEV 6811;DIMEV 1812,3
mortality,sins,DIMEV 4004,1
mortality,temporality,DIMEV 2095,1
mortality,transitoriness,DIMEV 1170;DIMEV 6379;DIMEV 4004;DIMEV 1567;DIMEV 806;DIMEV 1171,6
mortality,translations,DIMEV 3364;DIMEV 5280,2
mottoes,Edward III,DIMEV 2016,1
mottoes,advice,DIMEV 2661,1
mottoes,bookplates,DIMEV 4391,1
mottoes,illustrations,DIMEV 4793,1
music,laments,DIMEV 6097,1
music,monks,DIMEV 6097,1
music,songs,DIMEV 1068,1
mutability,Beaufort,DIMEV 3580,1
mutability,Christ,DIMEV 3927,1
mutability,Cobham,DIMEV 3580,1
mutability,Fortune,DIMEV 5793;DIMEV 4976,2
mutability,Humphrey,DIMEV 3580,1
mutability,Paston,DIMEV 903,1
mutability,advice to princes,DIMEV 5803;DIMEV 4990,2
mutability,astrology/astronomy,DIMEV 5533,1
mutability,complexions,DIMEV 5534,1
mutability,composite poems,DIMEV 5534,1
mutability,death,DIMEV 508,1
mutability,dialogues,DIMEV 5803,1
mutability,dice,DIMEV 5793,1
mutability,envoys,DIMEV 5793;DIMEV 5803;DIMEV 3080;DIMEV 5575,4
mutability,evils of the time,DIMEV 4990,1
mutability,frames,DIMEV 508,1
mutability,friends,DIMEV 4990,1
mutability,historical poems,DIMEV 3580,1
mutability,instruction,DIMEV 2677,1
mutability,madness,DIMEV 508,1
mutability,money,DIMEV 508,1
mutability,scripture,DIMEV 3927,1
mutability,seasons,DIMEV 5533,1
mutability,sermons,DIMEV 5407;DIMEV 345;DIMEV 3826,3
mutability,temporality,DIMEV 2095,1
mutability,transcience,DIMEV 4179,1
mutability,transience of fortune,DIMEV 4156,1
mutability,transitoriness,DIMEV 6510;DIMEV 3080;DIMEV 6845;DIMEV 81;DIMEV 5575;DIMEV 4976;DIMEV 4990;DIMEV 5156,8
mutability,translations,DIMEV 345;DIMEV 2677,2
mutability,women,DIMEV 5793,1
mystery plays,Abraham and Isaac,DIMEV 4145,1
mystery plays,Eucharist,DIMEV 3803,1
mystery plays,Holy Innocents,DIMEV 5753,1
mystery plays,Noah,DIMEV 1446,1
mystery plays,Paul,DIMEV 4472,1
mystery plays,songs,DIMEV 292;DIMEV 6728,2
narratives,visions,DIMEV 4380,1
national policy,alliteration,DIMEV 983,1
national policy,alliterative unrhymed,DIMEV 2094;DIMEV 503,2
nightingale,Christ,DIMEV 1538,1
nightingale,dream poems,DIMEV 1538,1
nonsense,Robin Hood,DIMEV 5408,1
nonsense,adultery,DIMEV 6646,1
nonsense,carols,DIMEV 2256;DIMEV 3620,2
nonsense,clothing,DIMEV 4854,1
nonsense,cuckoldry,DIMEV 6646,1
nonsense,erotic verse,DIMEV 5199,1
nonsense verse,carols,DIMEV 624,1
nonsense verse,marriage,DIMEV 5006,1
nonsense verse,ribaldry,DIMEV 86,1
nuns,Chester,DIMEV 4435,1
nuns,Virgin Mary,DIMEV 5161,1
nuns,exempla,DIMEV 476,1
nuns,friars,DIMEV 5426,1
oaths,Christ,DIMEV 936,1
oaths,Virgin Mary,DIMEV 294,1
oaths,carols,DIMEV 5392,1
oaths,falseness,DIMEV 5465,1
oaths,illustrations,DIMEV 294,1
oaths,mass,DIMEV 5392,1
oaths,translations,DIMEV 928,1
obedience,sermons,DIMEV 1243,1
occasional verse,Arthur,DIMEV 6192;DIMEV 1747;DIMEV 3308;DIMEV 1097;DIMEV 6081,5
occasional verse,Catherine of Aragon,DIMEV 6192;DIMEV 6081;DIMEV 1097;DIMEV 3308,4
occasional verse,Chaucer,DIMEV 4075,1
occasional verse,Chester,DIMEV 4435,1
occasional verse,Coventry,DIMEV 4519;DIMEV 6194;DIMEV 4416,3
occasional verse,Edward VI,DIMEV 5057,1
occasional verse,Elizabeth of York,DIMEV 1580,1
occasional verse,Ethelbert,DIMEV 3540,1
occasional verse,George,DIMEV 3540,1
occasional verse,Henry VI,DIMEV 3142;DIMEV 3151;DIMEV 943;DIMEV 1198;DIMEV 6042;DIMEV 5015,6
occasional verse,Henry VII,DIMEV 3556;DIMEV 3543;DIMEV 6200;DIMEV 1580;DIMEV 1936,5
occasional verse,Hertford,DIMEV 3557,1
occasional verse,James IV,DIMEV 3649,1
occasional verse,Katherine of Alexandria,DIMEV 2203,1
occasional verse,Margaret,DIMEV 3541;DIMEV 3729;DIMEV 4416,3
occasional verse,Percy,DIMEV 2299,1
occasional verse,Stewart,DIMEV 4468,1
occasional verse,Virgin Mary,DIMEV 1936;DIMEV 3540,2
occasional verse,Windsor,DIMEV 3555,1
occasional verse,Worcester,DIMEV 6200,1
occasional verse,York,DIMEV 3560,1
occasional verse,advice to princes,DIMEV 6116,1
occasional verse,ages of man’s life,DIMEV 2223,1
occasional verse,carols,DIMEV 4007,1
occasional verse,chronicles,DIMEV 3151;DIMEV 3142;DIMEV 943;DIMEV 1198;DIMEV 6042;DIMEV 6858;DIMEV 2996;DIMEV 5015;DIMEV 2056,9
occasional verse,elegies,DIMEV 2996,1
occasional verse,envoys,DIMEV 5693;DIMEV 3497;DIMEV 747;DIMEV 3554;DIMEV 5445,5
occasional verse,epilogues,DIMEV 3151,1
occasional verse,historical poems,DIMEV 4468;DIMEV 6191;DIMEV 3554;DIMEV 2797;DIMEV 5283,5
occasional verse,historical verse,DIMEV 3560;DIMEV 3558;DIMEV 2037;DIMEV 3559,4
occasional verse,kings of England,DIMEV 2996,1
occasional verse,marriage,DIMEV 3557;DIMEV 831,2
occasional verse,nuns,DIMEV 4435,1
occasional verse,pageant verses,DIMEV 3142;DIMEV 3151;DIMEV 3497;DIMEV 1747;DIMEV 747;DIMEV 943;DIMEV 5877;DIMEV 6555;DIMEV 5881;DIMEV 1097,10
occasional verse,pageants,DIMEV 2056,1
occasional verse,political poems,DIMEV 5455;DIMEV 4007,2
occasional verse,political verse,DIMEV 3729,1
occasional verse,prologues,DIMEV 5445,1
occasional verse,protest verse,DIMEV 2797,1
occasional verse,religious controversy,DIMEV 6015,1
occasional verse,satire,DIMEV 4867,1
occasional verse,schools/scholars,DIMEV 2223,1
occasional verse,virtues,DIMEV 582,1
occupations,estates literature,DIMEV 4426,1
occupations,satire,DIMEV 4426,1
occupations,translations,DIMEV 6830,1
occupations,women,DIMEV 4466,1
odes,hymns,DIMEV 3993,1
old age,advice,DIMEV 3645,1
old age,ages of man’s life,DIMEV 707,1
old age,death,DIMEV 1183;DIMEV 5712,2
old age,marriage,DIMEV 3618,1
old age,precepts,DIMEV 3645,1
old age,prologues,DIMEV 3645,1
old age,wine,DIMEV 6798,1
old age,women,DIMEV 6328,1
original sin,carols,DIMEV 1101,1
original sin,redemption,DIMEV 2085,1
ownership,verse curse,DIMEV 5706,1
pageant verses,Arthur,DIMEV 6192;DIMEV 1747;DIMEV 3308;DIMEV 1097;DIMEV 6081,5
pageant verses,Catherine of Aragon,DIMEV 6192;DIMEV 6081;DIMEV 1097;DIMEV 3308,4
pageant verses,Coventry,DIMEV 6194;DIMEV 4416,2
pageant verses,Denis,DIMEV 247,1
pageant verses,Edward the Confessor,DIMEV 2046,1
pageant verses,Ethelbert,DIMEV 3540,1
pageant verses,Fortune,DIMEV 3149,1
pageant verses,George,DIMEV 3540,1
pageant verses,Henry V,DIMEV 247,1
pageant verses,Henry VI,DIMEV 3142;DIMEV 1198;DIMEV 6042;DIMEV 247;DIMEV 6168;DIMEV 2046;DIMEV 1617;DIMEV 5015,8
pageant verses,Henry VII,DIMEV 3556;DIMEV 6200;DIMEV 3543,3
pageant verses,Hertford,DIMEV 3557,1
pageant verses,Katherine of Alexandria,DIMEV 2203,1
pageant verses,London,DIMEV 5187;DIMEV 3553;DIMEV 2602,3
pageant verses,Louis,DIMEV 2046,1
pageant verses,Margaret,DIMEV 3541;DIMEV 4416,2
pageant verses,Virgin Mary,DIMEV 3540;DIMEV 247,2
pageant verses,Windsor,DIMEV 3555,1
pageant verses,Worcester,DIMEV 6200,1
pageant verses,allegories,DIMEV 3149,1
pageant verses,chronicles,DIMEV 3142;DIMEV 3151;DIMEV 1198;DIMEV 396;DIMEV 6042;DIMEV 247;DIMEV 3152;DIMEV 2046;DIMEV 1617;DIMEV 5015,10
pageant verses,colophons,DIMEV 2602,1
pageant verses,envoys,DIMEV 3497;DIMEV 747,2
pageant verses,epilogues,DIMEV 3151,1
pageant verses,law,DIMEV 5324,1
pageant verses,marriage,DIMEV 3557,1
pageant verses,morality plays,DIMEV 3147,1
pageant verses,occasional verse,DIMEV 3543;DIMEV 6200;DIMEV 2747;DIMEV 2203;DIMEV 3152;DIMEV 6081;DIMEV 6192;DIMEV 6194;DIMEV 3540;DIMEV 4416;DIMEV 6198;DIMEV 3541;DIMEV 3556;DIMEV 3308;DIMEV 3557;DIMEV 2106;DIMEV 5015;DIMEV 1198;DIMEV 6042;DIMEV 6168;DIMEV 3555;DIMEV 3309;DIMEV 2118;DIMEV 3314,24
pageant verses,virtues,DIMEV 3149,1
pageants,chronicles,DIMEV 2056,1
pageants,inscriptions,DIMEV 2109,1
paradoxes,Eucharist,DIMEV 2742,1
paradoxes,transubstantiation,DIMEV 2742,1
paraphrases,Christ,DIMEV 3341;DIMEV 3183;DIMEV 4275,3
paraphrases,Saint Bernard,DIMEV 4051,1
paraphrases,Virgin Mary,DIMEV 3018,1
paraphrases,advice,DIMEV 3177,1
paraphrases,alchemical poems,DIMEV 6452,1
paraphrases,devotional verse,DIMEV 4051,1
paraphrases,flatterers,DIMEV 3407,1
paraphrases,hymns,DIMEV 5032;DIMEV 5859,2
paraphrases,precepts,DIMEV 1223,1
paraphrases,proverbs,DIMEV 1342,1
paraphrases,scripture texts,DIMEV 3652;DIMEV 970;DIMEV 1618;DIMEV 3480;DIMEV 623,5
paraphrases,transitoriness,DIMEV 6670;DIMEV 5480,2
paraphrases,translations,DIMEV 5859,1
parodies,Christ,DIMEV 1670,1
parodies,devil,DIMEV 6642,1
parodies,love lyrics,DIMEV 5066,1
parodies,lovers,DIMEV 5998,1
parodies,parody,DIMEV 6884;DIMEV 5523,2
parody,envoys,DIMEV 965,1
pastoral care,translations,DIMEV 5917,1
patience,virtues,DIMEV 4349,1
patriarchy,obedience,DIMEV 5801;DIMEV 5573,2
patronage,Dog,DIMEV 3928,1
patronage,James IV,DIMEV 5681,1
patronage,dreams,DIMEV 5681,1
patronage,envoys,DIMEV 4500;DIMEV 6143,2
patronage,virelais,DIMEV 1290,1
peace,Wars of the Roses,DIMEV 2928,1
peace,brotherly love,DIMEV 800,1
peace,entertainment,DIMEV 4355,1
peace,translations,DIMEV 4352,1
penance,Doomsday,DIMEV 6810,1
penance,God,DIMEV 1233;DIMEV 5721,2
penance,composite texts,DIMEV 5079,1
penance,death,DIMEV 6810,1
penance,hermits,DIMEV 440,1
penance,outlaws,DIMEV 440,1
penance,penitence,DIMEV 5857,1
penance,poverty,DIMEV 6234,1
penance,prayers,DIMEV 631,1
penance,religious observance,DIMEV 1155,1
penance,sermons,DIMEV 6810,1
penance,songs,DIMEV 1,1
penance,translations,DIMEV 1233,1
penance,two-line,DIMEV 64,1
penance,warnings,DIMEV 460,1
penitence,confession,DIMEV 490,1
penitence,exempla,DIMEV 490,1
penitence,mutability,DIMEV 2025,1
penitence,penance,DIMEV 926,1
penitence,prayers,DIMEV 2025,1
penitence,repentance,DIMEV 4835,1
penitence,sermons,DIMEV 1325,1
pestilence,medicine,DIMEV 6586,1
pestilence,warnings,DIMEV 3319,1
philosopher’s stone,illustrations,DIMEV 4210,1
pilgrims/pilgrimage,Arthur,DIMEV 2618,1
pilgrims/pilgrimage,Breton lays,DIMEV 2476;DIMEV 5617,2
pilgrims/pilgrimage,Chaucer,DIMEV 6401;DIMEV 4315,2
pilgrims/pilgrimage,Church corruption,DIMEV 6536;DIMEV 3255,2
pilgrims/pilgrimage,Courtly Love,DIMEV 6530,1
pilgrims/pilgrimage,Cupiditas,DIMEV 2502;DIMEV 3251,2
pilgrims/pilgrimage,Flanders,DIMEV 2502,1
pilgrims/pilgrimage,Fortune,DIMEV 6530;DIMEV 2316,2
pilgrims/pilgrimage,God,DIMEV 3970,1
pilgrims/pilgrimage,Idleness,DIMEV 5405,1
pilgrims/pilgrimage,Italy,DIMEV 6535,1
pilgrims/pilgrimage,Jews,DIMEV 5601,1
pilgrims/pilgrimage,Lollardy,DIMEV 4316,1
pilgrims/pilgrimage,London,DIMEV 145,1
pilgrims/pilgrimage,Petrarch,DIMEV 4860,1
pilgrims/pilgrimage,Saint Cecilia,DIMEV 5405,1
pilgrims/pilgrimage,Theseus,DIMEV 6530,1
pilgrims/pilgrimage,Virgin Mary,DIMEV 5601;DIMEV 3970;DIMEV 5405,3
pilgrims/pilgrimage,Whitsunday,DIMEV 2066,1
pilgrims/pilgrimage,alchemy,DIMEV 6753;DIMEV 6296,2
pilgrims/pilgrimage,antifeminism,DIMEV 1242,1
pilgrims/pilgrimage,apprentices,DIMEV 145,1
pilgrims/pilgrimage,autobiography,DIMEV 1242,1
pilgrims/pilgrimage,commerce,DIMEV 120,1
pilgrims/pilgrimage,confession,DIMEV 1242,1
pilgrims/pilgrimage,contest,DIMEV 5756;DIMEV 724;DIMEV 6307;DIMEV 6711;DIMEV 2499;DIMEV 5238,6
pilgrims/pilgrimage,context,DIMEV 4315,1
pilgrims/pilgrimage,corruption,DIMEV 5599;DIMEV 6753,2
pilgrims/pilgrimage,counsel,DIMEV 6246,1
pilgrims/pilgrimage,cuckoldry,DIMEV 6537,1
pilgrims/pilgrimage,death,DIMEV 2502,1
pilgrims/pilgrimage,debauchery,DIMEV 145,1
pilgrims/pilgrimage,devil,DIMEV 3255,1
pilgrims/pilgrimage,dreams,DIMEV 142,1
pilgrims/pilgrimage,epilogues,DIMEV 3306;DIMEV 4870,2
pilgrims/pilgrimage,fables,DIMEV 142,1
pilgrims/pilgrimage,fabliaux,DIMEV 6537;DIMEV 145;DIMEV 724,3
pilgrims/pilgrimage,friars,DIMEV 5756;DIMEV 3255,2
pilgrims/pilgrimage,gentillesse,DIMEV 725,1
pilgrims/pilgrimage,geographical writings,DIMEV 3212,1
pilgrims/pilgrimage,herbergage,DIMEV 6537;DIMEV 6206;DIMEV 145,3
pilgrims/pilgrimage,illusion,DIMEV 2476,1
pilgrims/pilgrimage,infidelity,DIMEV 6206;DIMEV 6535;DIMEV 120,3
pilgrims/pilgrimage,innocence,DIMEV 5599;DIMEV 5601,2
pilgrims/pilgrimage,interuptions,DIMEV 2033,1
pilgrims/pilgrimage,legends,DIMEV 2760,1
pilgrims/pilgrimage,links,DIMEV 6185;DIMEV 4315;DIMEV 4316;DIMEV 745;DIMEV 4870;DIMEV 3306;DIMEV 6296;DIMEV 6427;DIMEV 4860;DIMEV 5024;DIMEV 3929;DIMEV 6295;DIMEV 3970;DIMEV 6307;DIMEV 2499;DIMEV 5238;DIMEV 5756;DIMEV 6206;DIMEV 3700;DIMEV 6401;DIMEV 941;DIMEV 5802;DIMEV 4314,24
pilgrims/pilgrimage,love,DIMEV 725;DIMEV 5024,2
pilgrims/pilgrimage,marriage,DIMEV 2476;DIMEV 6535;DIMEV 5801;DIMEV 6185;DIMEV 6295;DIMEV 1242;DIMEV 745;DIMEV 5573,8
pilgrims/pilgrimage,marvels,DIMEV 725,1
pilgrims/pilgrimage,millers,DIMEV 724,1
pilgrims/pilgrimage,miracles,DIMEV 2760;DIMEV 2587,2
pilgrims/pilgrimage,obedience,DIMEV 5801;DIMEV 5573,2
pilgrims/pilgrimage,patriarchy,DIMEV 5801;DIMEV 5573,2
pilgrims/pilgrimage,pity,DIMEV 4314,1
pilgrims/pilgrimage,poverty,DIMEV 3929,1
pilgrims/pilgrimage,preaching,DIMEV 3251,1
pilgrims/pilgrimage,prologues,DIMEV 6415;DIMEV 3929;DIMEV 6307;DIMEV 2033;DIMEV 6427;DIMEV 5617;DIMEV 5238,7
pilgrims/pilgrimage,quest,DIMEV 2618,1
pilgrims/pilgrimage,requital,DIMEV 5802,1
pilgrims/pilgrimage,rhetoric,DIMEV 5617,1
pilgrims/pilgrimage,romances,DIMEV 3097,1
pilgrims/pilgrimage,sacrifice,DIMEV 5599,1
pilgrims/pilgrimage,satire,DIMEV 3097,1
pilgrims/pilgrimage,secular saints,DIMEV 2587,1
pilgrims/pilgrimage,sentence,DIMEV 3700,1
